unit_id,sair_number,sair_letter,sair_title,unit_order,unit_type,text_arabic,transliteration_latin,translation_indonesian,text_gorontalo,doc_pages,pdf_pages
sair_13_unit_06,13,m,Sair Ketiga Belas,6,prosa_hikayat_gorontalo,قَالَتْ حَلِيْمَةُ: فَمَا زَالَ عِنْدِيْ حَتَّى يَسَّرَ اللهُ عَلَيَّ الْخَيْرَاتِ وَالْبَرَكَاتِ وَالسَّعَادَةَ فِي الدُّنْيَا وَالْآخِرَةِ.,"Lotombilu tilo Halimah: ma lailaita ponu lo Allah ta'ala wolo tonulola ilomata lo rahmat... dutu-dutuolio to bele lio Halimah yito debo ma hepoturuniya mai lo barakati londo hulunga, wau tau-tauwa to lipu boito ma ohu'uwo lo woluo lo nabi ta o ahe tutu lio to hulalo.","Sastra Gorontalo Klasik — Keberkahan Pengasuhan: Tuturan Siti Halimah: Kasih sayang dan anugerah kemuliaan Allah Ta'ala tiada henti tercurah ke atas keluarga kami. Selama Nabiyullah tinggal di rumahku, pintu-pintu kebajikan, berkah, dan kelapangan rezeki dari langit senantiasa turun mengalir, sehingga segenap kaum di perkampungan kami menyadari bahwa anak yang diasuh ini membawa rahasia kenabian yang luhur.","Lotombilu tilo Halimah uwalio: ma lailaita ponu lo Allah ta'ala wolo tonulola ilomata lo rahmat... dutu-dutuolio to bele lio Halimah yito debo ma hepoturuniya mai lo barakati londo hulunga, wau tau-tauwa to lipu boito ma ohu'uwo lo woluo lo nabi ta o ahe tutu lio to hulalo.",74-77,77-80
sair_13_unit_07,13,m,Sair Ketiga Belas,7,jabu_refrein,اللهُ اللهُ اللهُ رَبُّنَا * اللهُ اللهُ اللهُ حَسْبُنَا * صَلَوَاتُ اللهِ عَلَى النَّبِيِّ,Allāh Allāh Allāh rabbunā; Allāh Allāh Allāh hasbunā; ṣalawātullāhi 'alan-nabiyyi. (Jābu),Allah Allah Allah Tuhan kami; Allah Allah Allah Yang Maha Mencukupi bagi kami; Limpahan salawat Allah semoga tercurah senantiasa kepada baginda Nabi.,,74-77,77-80
sair_13_unit_08,13,m,Sair Ketiga Belas,8,jabu_refrein,اللَّهُمَّ صَلِّ عَلَى مَعْدَنِ الْإِكْسَارِ * مُحَمَّدٍ الْفَاتِحِ لِمَا أُغْلِقَ,Allāhumma ṣalli 'alā ma'danil-iksār; muhammadin al-fātihi limā ugliqa. (Jābu),Ya Allah curahkanlah salawat kepada tambang intisari kemuliaan; Nabi Muhammad sang pembuka segala pintu yang terkunci.,,74-77,77-80
sair_14_unit_01,14,n,Sair Keempat Belas,1,header_dan_pembuka,اللَّهُمَّ صَلِّ وَسَلِّمْ وَبَارِكْ عَلَيْهِ,Allāhumma ṣalli wa sallim wa bārik 'alaih,"Ya Allah, limpahkanlah salawat, keselamatan, dan keberkahan kepadanya.",,77-81,80-84
sair_14_unit_02,14,n,Sair Keempat Belas,2,puisi_sair,يَا مَوْلِدًا قَدْ أَعَزَّ اللهُ مَوْلِدَهُ * فَلْيَهْنَأِ الدَّهْرُ بِالْمُخْتَارِ إِذْ زَهَرَا,Yā maulidan qad a'azzal-lāhu maulidahū * falyahna'i ad-dahru bil-mukhtāri iż zaharā.,Wahai hari kelahiran yang telah dimuliakan Allah setinggi-tingginya; bergembiralah seluruh bentangan masa dengan kehadiran Sang Terpilih tatkala cahayanya merekah gemilang.,,77-81,80-84
sair_14_unit_03,14,n,Sair Keempat Belas,3,jabu_refrein,اللهُ اللهُ وَاحِدُ الْجَلَالِ 2× اللهُ اللهُ جُدْ لَنَا بِكَرَامَةٍ,Allāh Allāh wāhidul-jalāli 2x Allāh Allāh jud lanā bi karāmah. (Jābu),Allah Allah Yang Maha Tunggal Pemilik Keagungan; Allah Allah anugerahilah kami dengan kemuliaan karamah.,,77-81,80-84
sair_14_unit_04,14,n,Sair Keempat Belas,4,puisi_sair,أَمَا تَرَاهَا إِذَا لَاحَتْ قِبَابُ قُبَا * تَحُطُّ عَنْهَا حُدَاةُ الْعِيْسِ أَثْقَالَا,Amā tarāhā iżā lāhat qibābu qubā * tahuṭṭu 'anhā hudātul-'īsi aṡqālā.,Tidakkah engkau perhatikan tatkala kubah-kubah masjid Quba tampak membayang di kejauhan; para penunggang unta seketika menurunkan seluruh beban berat bawaan mereka demi menghormatinya.,,77-81,80-84
sair_14_unit_05,14,n,Sair Keempat Belas,5,puisi_sair,مُشْتَاقَةٌ عَشِقَتْ مَنْ لَا شَبِيْهَ لَهُ * يَقْطَعُ الْقَفْرَ لَا يَبْغِيْ بِهِ بَدَلًا,Musytāqatun 'asyiqat man lā syabīha lahū * yaqṭa'ul-qafra lā yabgī bihī badalā.,Jiwa-jiwa yang rindu mabuk mencintai sosok yang tiada tara bandingannya; mengarungi padang pasir tandus tanpa pernah sudi mencari pengganti selainnya.,,77-81,80-84
sair_14_unit_06,14,n,Sair Keempat Belas,6,puisi_sair,صَلَاةٌ مِنَ الْمَوْلَى عَلَامَاتُهُ الْفَضْلُ * مَنْ لَهُ نُوْرٌ فَوْقَ عَلَى الشَّمْسِ,Ṣalātu minal-maulā 'alāmātuhul-faḍlu * man lahū nūrun fauqa 'alasy-syamsi.,Limpahan rahmat salawat dari Sang Pencipta dengan tanda-tanda keutamaan agung; bagi sosok pemilik cahaya yang mengatasi terangnya sinar matahari.,,77-81,80-84
sair_14_unit_07,14,n,Sair Keempat Belas,7,prosa_hikayat_gorontalo,رَوَى النَّبِيُّ صَلَّى اللهُ عَلَيْهِ وَسَلَّمَ حَادِثَةَ شَقِّ الصَّدْرِ فِيْ بَنِيْ سَعْدٍ.,"Lotombilu Nabiyullah: Wolo uma yilowali to watia... to'u watia hepolayita wolo wala'io li Halimah to tambati lo bungo lo ayu, ma lona'olo mai malaikati dudulota, Jibril wolo Mikail, wolo bayahio mohengu wau o ahe lo hulunga.","Sastra Gorontalo Klasik — Tuturan Nabiyullah Mengenai Syaqqus Shadr I: Tuturan baginda Nabi SAW tentang apa yang terjadi pada dirinya saat berada di perkampungan Bani Sa'ad: ""Ketika aku sedang menggembala dan bermain bersama saudara susuanku (anak Siti Halimah) di bawah naungan pepohonan, datanglah dua sosok malaikat yang agung, Jibril dan Mikail, mengenakan pakaian putih kemilau membawa bejana emas penuh air salju.""","Lotombilu Nabiyullah: Wolo uma yilowali to watia... to'u watia hepolayita wolo wala'io li Halimah to tambati lo bungo lo ayu, ma lona'olo mai malaikati dudulota, Jibril wolo Mikail, wolo bayahio mohengu wau o ahe lo hulunga.",77-81,80-84
sair_14_unit_08,14,n,Sair Keempat Belas,8,prosa_hikayat_gorontalo,فَشَقَّ صَدْرِيْ وَاسْتَخْرَجَ قَلْبِيْ فَغَسَلَهُ فِيْ طَسْتٍ مِنْ ذَهَبٍ بِمَاءِ الثَّلْجِ ثُمَّ أَعَادَهُ كَمَا كَانَ.,"Wau ma mai biluta'io duhelo watia wau ma yilu'ala'o limongolio tuwango duhelo watia lapata'o ma ma'o bilobo'a limongolio tuwango duhelo watia, wau tomoomolilio ma'o delo bo pilohuwalingio ma'o ode dutuwalio odelo umulomulolo, wau ma yilohuhe'utalo duhelo watia.","Sastra Gorontalo Klasik — Peristiwa Pembelahan Dada & Pensucian Hati: ""Maka kedua malaikat itu merebahkan tubuhku dengan lembut, lalu membelah dadaku dan mengeluarkan isi dadaku (jantung/hati). Kemudian mereka membasuh dan menyucikannya dengan air salju dalam bejana emas, membersihkannya dari segala noda, lalu mengembalikannya ke tempat semula seperti sediakala, dan merapatkan kembali dadaku tanpa meninggalkan rasa sakit sedikit pun.""","Wau ma mai biluta'io duhelo watia wau ma yilu'ala'o limongolio tuwango duhelo watia lapata'o ma ma'o bilobo'a limongolio tuwango duhelo watia, wau tomoomolilio ma'o delo bo pilohuwalingio ma'o ode dutuwalio odelo umulomulolo, wau ma yilohuhe'utalo duhelo watia.",77-81,80-84
sair_14_unit_09,14,n,Sair Keempat Belas,9,prosa_hikayat_gorontalo,وَمَا كَانَ شَقُّ الصَّدْرِ لِعَيْبٍ فِيْهِ، وَإِنَّمَا زِيَادَةُ طَهَارَةٍ وَنُوْرٍ عَلَى نُوْرٍ، وَأُوْدِعَ فِيْهِ الْحِكْمَةُ وَالْإِيْمَانُ.,"Wau diyalu u ma'o pilomubo'a lo malaikati tuwango duhelio yito dīla bo karna de'i, bo timongolio malaikati yito bo mai loduhenga u molamahe boli toyitato u molamahe. Wau lotutu uda2'a ilo undungilio wau e'eetilio wolo u bubuhelilio, wau wonu de'u dīla tio dila mai wolo Allah ta'ala bolo meyalo bahasa molamahe. Mola pilololimoalio mai tutuwau rahasia londo olio, wolo u baya2he wau pilomonu mai lo Allah ta'ala paladio du'ola to hulontalo.","Sastra Gorontalo Klasik — Rahasia Penyucian Ruhani: Dan tiada sesuatu pun yang dibuang oleh para malaikat dari dadanya melainkan bagian godaan nafsu kemanusiaan, bahkan mereka memenuhinya dengan cahaya kesucian di atas cahaya, hikmah, keteguhan iman, dan kasih sayang yang amat luhur. Maka semakin sempurnalah kesucian batiniah baginda Nabi sebagai hamba pilihan yang dipersiapkan memikul risalah kenabian akhir zaman.","Wau diyalu u ma'o pilomubo'a lo malaikati tuwango duhelio yito dīla bo karna de'i, bo timongolio malaikati yito bo mai loduhenga u molamahe boli toyitato u molamahe. Wau lotutu uda2'a ilo undungilio wau e'eetilio wolo u bubuhelilio, wau wonu de'u dīla tio dila mai wolo Allah ta'ala bolo meyalo bahasa molamahe. Mola pilololimoalio mai tutuwau rahasia londo olio, wolo u baya2he wau pilomonu mai lo Allah ta'ala paladio du'ola to hulontalo.",77-81,80-84
sair_14_unit_10,14,n,Sair Keempat Belas,10,prosa_hikayat_indonesia,فَجَاءَ أَخُوْهُ مِنَ الرَّضَاعَةِ يَشْتَدُّ إِلَى أَبَوَيْهِ فَقَالَ: ذَاكَ أَخِي الْقُرَشِيُّ قَدْ أَخَذَهُ رَجُلَانِ عَلَيْهِمَا ثِيَابٌ بِيْضٌ فَأَضْجَعَاهُ وَشَقَّا بَطْنَهُ! فَخَرَجَتْ حَلِيْمَةُ وَزَوْجُهَا فَوَجَدَاهُ قَائِمًا مُنْتَقِعًا لَوْنُهُ فَضَمَّتْهُ إِلَى صَدْرِهَا.,Fajā'a akhūhu minar-raḍā'ati yasytaddu ilā abawaihi faqāla: żāka akhī al-qurasyiyyu qad akhażahu rajulāni 'alaihimā ṡiyābun bīḍun fa aḍja'āhu wa syaqqā baṭnah! Fakharajat halīmatu wa zaujuhā fawajadāhu qā'iman muntaqi'an launuhū faḍammathu ilā ṣadrihā.,"Uraian Hikayat Sirah: Saudara sepersusuan Nabi berlari dengan panik menemui Halimah dan suaminya al-Harits, berteriak: ""Saudaraku anak Quraisy itu telah ditangkap oleh dua orang lelaki berpakaian putih, mereka membaringkannya dan membelah perutnya!"" Halimah dan suaminya bergegas lari menuju tempat penggembalaan dan mendapati Nabi sedang berdiri tegak dengan wajah berseri bercahaya. Halimah mendekapnya erat ke dadanya, dan demi keselamatan bayi agung tersebut, ia memutuskan untuk mengembalikannya ke haribaan ibundanya Siti Aminah di Makkah.",,77-81,80-84
sair_14_unit_11,14,n,Sair Keempat Belas,11,jabu_refrein,اللَّهُمَّ صَلِّ عَلَى نُوْرِ فَاطِمَةَ * صَلُّوْا عَلَى نُوْرِ أَحْمَدَ الْمُصْطَفَى,"Allāhumma ṣalli 'alā nūri fāṭimah, ṣallū 'alā nūri ahmadal-muṣṭafā. (Jābu)",Ya Allah limpahkanlah salawat kepada cahaya Fatimah; Bersalawatlah kalian kepada cahaya Ahmad Sang Nabi Terpilih.,,77-81,80-84
sair_14_unit_12,14,n,Sair Keempat Belas,12,jabu_refrein,يَا سَيِّدِيْ يَا رَسُوْلَ اللهِ خُذْ بِيَدِيْ 2× مَا لَيْسَ لِيْ تَوَكَّلْتُ 3× إِلَّا الْأَحَدِ,Yā sayyidi yā rasūlullah khuż biyadi 2x mālaisa lī tawakkaltu 3x illal-ahad. (Jābu),Wahai junjunganku wahai Rasulullah bimbinglah tanganku; Tiada tempat bagiku bertawakkal melainkan kepada Allah Yang Maha Esa.,,77-81,80-84
sair_15_unit_01,15,o,Sair Kelima Belas,1,header_dan_pembuka,اللَّهُمَّ صَلِّ وَسَلِّمْ عَلَى سَيِّدِنَا مُحَمَّدٍ,Allāhumma ṣalli wa sallim 'alā sayyidinā muhammad,"Ya Allah, limpahkanlah salawat dan keselamatan kepada junjungan kami Nabi Muhammad.",,81-85,84-88
sair_15_unit_02,15,o,Sair Kelima Belas,2,puisi_sair,مَوْلَايَ صَلِّ وَسَلِّمْ دَائِمًا أَبَدًا * عَلَى حَبِيْبِكَ خَيْرِ الْخَلْقِ كُلِّهِمِ,Maulāya ṣalli wa sallim dā'iman abadā * 'alā habībika khairil-khalqi kullihimi.,"Wahai Tuhanku junjunganku, limpahkanlah salawat dan salam senantiasa abadi; kepada kekasih-Mu yang menjadi sebaik-baik sekalian makhluk seluruhnya.",,81-85,84-88
sair_15_unit_03,15,o,Sair Kelima Belas,3,jabu_refrein,نُوْرُ اللهِ نُوْرُ مُحَمَّدٍ فِيْ أَوَّلِ الزَّمَانِ * يَا رَسُوْلَ اللهِ يَا حَبِيْبَ اللهِ خَيْرَ الْأَنَامِ,Nūrullāh nūru muhammad fī awwaliz-zamān * yā rasūlallāh khairal-anām. (Jābu),Cahaya Allah cahaya Muhammad pada permulaan masa; wahai Rasulullah wahai kekasih Allah sebaik-baik sekalian insan.,,81-85,84-88
sair_15_unit_04,15,o,Sair Kelima Belas,4,puisi_sair,هٰذَا يَتِيْمٌ فَقِيْرٌ لَهُ شَرَفٌ * فَأَصْبَحَ الْكُلُّ يَقْضِيْ بِهِ أَرَبَا,Hāżā yatīmun faqīrun lahū syarafun * fa aṣbahal-kullu yaqdī bihī arabā.,Inilah sosok anak yatim yang sederhana namun memiliki kemuliaan martabat yang maha agung; sehingga setiap insan beruntung menemukan pemenuhan harapannya melaluinya.,,81-85,84-88
sair_15_unit_05,15,o,Sair Kelima Belas,5,puisi_sair,وَزَادَهُ رَبُّهُ فَضْلًا وَمَكْرُمَةً * فَفَاقَ فِي الْجُوْدِ أَهْلَ الْأَرْضِ وَالْعَرَبَا,Wa zādahū rabbuhū faḍlan wa makrumatan * fa fāqa fīl-jūdi ahlal-arḍi wal-'arabā.,Dan Tuhannya senantiasa menambahkan keutamaan serta kehormatan baginya; hingga ia mengungguli segenap penduduk bumi dan bangsa Arab dalam hal kedermawanan dan kemuliaan budi pekerti.,,81-85,84-88
sair_15_unit_06,15,o,Sair Kelima Belas,6,prosa_hikayat_gorontalo,قَالَ عَبْدُ الْوَاحِدِ بْنُ إِسْمَاعِيْلَ: كَانَ بِمِصْرَ رَجُلٌ يَصْنَعُ مَوْلِدًا لِلنَّبِيِّ صَلَّى اللهُ عَلَيْهِ وَسَلَّمَ فَيُنْفِقُ فِيْهِ أَمْوَالَهُ وَيُطْعِمُ الْمَسَاكِيْنَ فَنَالَ بِذٰلِكَ رِضْوَانَ اللهِ.,"Lotombilu ti Abdul Wahid wala'i Ismail: Uwalio maito ta tolipu lo Masir ta lola'i ta hemohimila maulidi lo Nabi saw... to taunu-taunu tio hehambuwa lo hula-hulalo wau heposadasadaqa to misikini, wau to'u tio ma yilate ma pilotondua mai to tulu lo naraka ma bilonggolo mai sababu maulidi lo Nabi.","Sastra Gorontalo Klasik — Riwayat Abdul Wahid bin Ismail Mengenai Keberkahan Maulid: Diceritakan ada seorang saudagar saleh di negeri Mesir yang senantiasa menyelenggarakan peringatan maulid Nabi SAW setiap tahun. Ia menafkahkan hartanya untuk memuliakan hari kelahiran Rasulullah dan memberi makan fakir miskin. Tatkala saudagar itu meninggal dunia, diperlihatkan dalam penglihatan mimpi kaum saleh bahwa berkat penghormatan dan kecintaannya pada pembacaan Maulid Nabi, Allah Ta'ala menyelamatkannya dari siksa neraka dan memasukkannya ke surga penuh kenikmatan.","Lotombilu ti Abdul Wahid wala'i Ismail: Uwalio maito ta tolipu lo Masir ta lola'i ta hemohimila maulidi lo Nabi saw... to taunu-taunu tio hehambuwa lo hula-hulalo wau heposadasadaqa to misikini, wau to'u tio ma yilate ma pilotondua mai to tulu lo naraka ma bilonggolo mai sababu maulidi lo Nabi.",81-85,84-88
sair_15_unit_07,15,o,Sair Kelima Belas,7,prosa_hikayat_indonesia,خَرَجَ رَسُوْلُ اللهِ صَلَّى اللهُ عَلَيْهِ وَسَلَّمَ إِلَى الشَّامِ فِيْ تِجَارَةٍ لِخَدِيْجَةَ بِنْتِ خُوَيْلِدٍ مَعَ غُلَامِهَا مَيْسَرَةَ لِمَا بَلَغَهَا مِنْ صِدْقِ حَدِيْثِهِ وَعِظَمِ أَمَانَتِهِ وَكَرَمِ أَخْلَاقِهِ.,Kharaja rasūlul-lāhi ṣallal-lāhu 'alaihi wa sallama ilasy-syāmi fī tijāratin li khadījata binti khuwailidin ma'a gulāmihā maisarata limā balagahā min ṣidqi hadīṡihī wa 'iẓami amānatihī wa karami akhlāqih.,"Kafilah Dagang ke Negeri Syam: Berangkatlah Rasulullah SAW memimpin kafilah dagang ke negeri Syam membawa barang niaga milik Sayyidah Khadijah binti Khuwailid, didampingi oleh pelayannya yang setia bernama Maisarah. Sayyidah Khadijah mempercayakan perniagaan besar tersebut kepada baginda Nabi setelah mendengar kejujuran tutur katanya, keagungan sifat amanahnya, dan keluhuran budi pekertinya yang termasyhur di seluruh tanah Makkah.",,81-85,84-88
sair_15_unit_08,15,o,Sair Kelima Belas,8,prosa_hikayat_indonesia,فَكَانَ مَيْسَرَةُ يَرَى فِي الطَّرِيْقِ عَجَائِبَ كَثِيْرَةً، مِنْهَا أَنَّهُ كَانَ يَرَى مَلَكَيْنِ يُظِلَّانِهِ مِنَ الشَّمْسِ فِيْ هَاجِرَةِ النَّهَارِ إِذَا اشْتَدَّ الْحَرُّ، فَرَبِحَتْ تِجَارَتُهُمْ رِبْحًا لَمْ يَرْبَحُوْا مِثْلَهُ قَطُّ.,"Fakāna maisaratu yarā fiṭ-ṭarīqi 'ajā'iba kaṡīratan, minhā annahū kāna yarā malakaini yuẓillānihī minasy-syamsi fī hājiratin-nahāri iżasytaddal-harru, farabihat tijāratuhum ribhan lam yarbāhū miṡlahū qaṭṭu.","Mukjizat Naungan Awan Putih: Sepanjang perjalanan melintasi padang gurun pasir yang terik menyengat, Maisarah menyaksikan berbagai keajaiban menakjubkan. Di antaranya, ia melihat dua malaikat yang berwujud awan putih senantiasa bergerak menaungi baginda Nabi Muhammad SAW tatkala matahari berada di puncaknya yang amat panas. Dan perniagaan yang dipimpin oleh Nabi memperoleh keuntungan berlipat ganda yang belum pernah diraih oleh kafilah mana pun sebelumnya.",,81-85,84-88
sair_15_unit_09,15,o,Sair Kelima Belas,9,puisi_sair,غَرَّاءُ حَالَتُنَا بِالْمُصْطَفَى زَهَرَتْ * وَسَعْدُنَا دَائِمًا فِيْ نُوْرِهِ تَلِدَا,Garrā'u hālatunā bil-muṣṭafā zaharat * wa sa'dunā dā'iman fī nūrihī talidā.,Betapa cemerlang keadaan hidup kita merekah indah bersama Sang Nabi Terpilih; dan kebahagiaan kita senantiasa terlahir abadi di dalam pancaran cahayanya.,,81-85,84-88
sair_15_unit_10,15,o,Sair Kelima Belas,10,jabu_refrein,اللهُ اللهُ اللهُ اللهُ اللهُ سُبْحَانَ اللهِ أَسْتَغْفِرُ اللهَ,Allāh Allāh Allāh Allāh Allāh subhānal-lāhu astagfirullāh. (Jābu),"Allah Allah Allah Allah Allah Maha Suci Allah, hamba memohon ampunan kepada Allah.",,81-85,84-88
sair_16_unit_01,16,p,Sair Keenam Belas,1,header_dan_pembuka,اللَّهُمَّ صَلِّ وَسَلِّمْ وَبَارِكْ عَلَيْهِ,Allāhumma ṣalli wa sallim wa bārik 'alaih,"Ya Allah, limpahkanlah salawat, keselamatan, dan keberkahan kepadanya.",,85-88,88-91
sair_16_unit_02,16,p,Sair Keenam Belas,2,puisi_sair,تَعَالَوْا بِنَا نَسْتَطِيْحُ * وَنَشْكُوْ إِلَى الْحَبِيْبِ بَاكِيْ,Ta'ālaw binā nastaṭīh * wa nasykū ilal-habībi bākī.,Marilah bersama-sama kita merendahkan diri; dan mengadukan kerinduan air mata kita ke hadapan Sang Kekasih tercinta.,,85-88,88-91
sair_16_unit_03,16,p,Sair Keenam Belas,3,puisi_sair,وَكَمْ لَامَنِيْ لَائِمٌ وَمَا بِسُلُوِّيْ فَرِحٌ * أَمَا تَرْحَمُوْا بَاكِيًا إِذَا ضَحِكَ الْمُنْشَرِحُ,Wa kam lāmanī lā'imun wa mā bisuluwwī farih; ammā tarhamū bākiyan iżā ḍahikal-munsyarih.,"Betapa sering para pencela mencelaku, padahal dalam kesenanganku tiada kegembiraan sejati; tidakkah kalian mengasihani orang yang menangis rindu tatkala orang yang berlapang dada tertawa gembira.",,85-88,88-91
sair_16_unit_04,16,p,Sair Keenam Belas,4,jabu_refrein,فَيَا لَيْلَةَ الصَّفْوِ كُوْنِيْ صَبَاحًا * وَزِيْلِيْ هُمُوْمًا وَكُوْنِيْ انْشِرَاحًا,Fayā lailataṣ-ṣafwi kūnī ṣabāhā; wa zīlī humūman wa kūnī insyirāhā. (Jābu),Wahai malam yang hening suci jadilah fajar benderang; sirnakanlah segala duka lara dan jadikanlah kelapangan sukacita.,,85-88,88-91
sair_16_unit_05,16,p,Sair Keenam Belas,5,prosa_hikayat_gorontalo,شَهِدَتِ امْرَأَةٌ مِنْ أَهْلِ الْكِتَابِ بِصِدْقِ نُبُوَّتِهِ صَلَّى اللهُ عَلَيْهِ وَسَلَّمَ لِمَا رَأَتْ مِنْ عَلَامَاتِهِ الْمَذْكُوْرَةِ فِي الْكُتُبِ السَّابِقَةِ.,"Lotombilu dile lo ta Yahudi uwalio: tutu liotutu ito2lo nabi mai laba2 lotutu molanggato wau uda2a, wau to'u ma dilu2modupa mola tio ma losadasadaqa lomota to ta hi'ambua wau ma lona'o mota wolo rahib Buhaira to lipu lo Bushra to tili lo Syam.","Sastra Gorontalo Klasik — Tuturan Kesaksian Tanda Kenabian: Tuturan seorang wanita dari kalangan Ahlul Kitab mengenai kebenaran risalah Nabi: ""Sesungguhnya tanda-tanda kenabian pada diri Muhammad SAW teramat jelas dan agung. Tatkala kafilah dagang Quraisy yang dipimpin pamannya Abu Thalib singgah di dekat biara rahib Buhaira di kota Bushra perbatasan negeri Syam, nampaklah tanda-tanda kenabian akhir zaman sebagaimana yang tercantum dalam kitab-kitab suci para nabi terdahulu.""","Lotombilu dile lo ta Yahudi uwalio; tutu liotutu ito2lo nabi mai laba2 lotutu molanggato wau uda2a, wau to'u ma dilu2modupa mola tio ma losadasadaqa lomota to ta hi'ambua wau ma lona'o mota wolo rahib Buhaira to lipu lo Bushra to tili lo Syam.",85-88,88-91
sair_16_unit_06,16,p,Sair Keenam Belas,6,prosa_hikayat_indonesia,لَمَّا نَزَلَ الرَّكْبُ بِبُصْرَى مِنْ أَرْضِ الشَّامِ وَفِيْهِمْ رَسُوْلُ اللهِ صَلَّى اللهُ عَلَيْهِ وَسَلَّمَ مَعَ عَمِّهِ أَبِي طَالِبٍ، رَآهُ بَحِيْرَى الرَّاهِبُ وَقَدْ سَجَدَتْ لَهُ الشَّجَرُ وَالْحَجَرُ وَأَظَلَّتْهُ الْغَمَامَةُ فَصَنَعَ لَهُمْ طَعَامًا.,"Lammā nazar-rakbu bi buṣrā min arḍisy-syāmi wa fīhim rasūlul-lāhi ṣallal-lāhu 'alaihi wa sallama ma'a 'ammihī abī ṭālib, ra'āhu bahīrā ar-rāhibu wa qad sajadat lahusy-syajaru wal-hajaru wa aẓallat-hul-gamāmatu faṣana'a lahum ṭa'āmā.","Pertemuan dengan Rahib Buhaira: Tatkala rombongan kafilah Makkah singgah di kota Bushra dekat Syam, membawa baginda Nabi SAW yang saat itu masih berusia belia bersama pamannya Abu Thalib. Pendeta rahib Buhaira yang mengasingkan diri di biaranya menyaksikan keajaiban besar: pepohonan dan bebatuan merunduk tunduk saat rombongan itu lewat, dan segumpal awan menaungi Muhammad di mana pun ia berteduh. Menyadari hal itu, rahib Buhaira keluar menyongsong dan mengundang seluruh kafilah untuk jamuan makan kehormatan.",,85-88,88-91
sair_16_unit_07,16,p,Sair Keenam Belas,7,prosa_hikayat_indonesia,فَتَأَمَّلَ بَحِيْرَى فِيْ رَسُوْلِ اللهِ صَلَّى اللهُ عَلَيْهِ وَسَلَّمَ وَجَعَلَ يَلْحَظُهُ لَحْظًا شَدِيْدًا، ثُمَّ نَظَرَ إِلَى ظَهْرِهِ فَرَأَى خَاتَمَ النُّبُوَّةِ بَيْنَ كَتِفَيْهِ مِثْلَ بَيْضَةِ الْحَمَامِ يَشِعُّ نُوْرًا.,"Fata'ammala bahīrā fī rasūlil-lāhi ṣallal-lāhu 'alaihi wa sallama wa ja'ala yalhaẓuhū lahẓan syadīdā, ṡumma naẓara ilā ẓahrihī fara'ā khātaman-nubuwwati baina katifaihi miṡla baiḍatil-hamāmi yasyi''u nūrā.","Pemeriksaan Cap Kenabian (Khātamun Nubuwwah): Rahib Buhaira memperhatikan dengan seksama setiap tutur kata, roman wajah, dan gerak-gerik Muhammad SAW, mencocokkannya dengan tanda-tanda kenabian yang tertulis dalam kitab-kitab kuno. Kemudian ia meminta izin melihat bagian punggungnya, dan seketika tampaklah Cap Kenabian (Khatamun Nubuwwah) di antara kedua belikatnya, timbul laksana telur burung merpati memancarkan cahaya wibawa yang suci.",,85-88,88-91
sair_16_unit_08,16,p,Sair Keenam Belas,8,prosa_hikayat_indonesia,فَقَالَ بَحِيْرَى لِأَبِيْ طَالِبٍ: ارْجِعْ بِابْنِ أَخِيْكَ إِلَى بَلَدِكَ وَاحْذَرْ عَلَيْهِ الْيَهُوْدَ، فَوَاللهِ لَئِنْ رَأَوْهُ وَعَرَفُوْا مِنْهُ مَا عَرَفْتُ لَيَبْغُنَّهُ شَرًّا، فَإِنَّ لِابْنِ أَخِيْكَ هٰذَا شَأْنًا عَظِيْمًا!,"Faqāla bahīrā li abī ṭālib: irji' bibni akhīka ilā baladika wahżar 'alaihil-yahūd, fawallāhi la'in ra'auhu wa 'arafū minhu mā 'araftu layabgunnahū syarrā, fa inna libni akhīka hāżā sya'nan 'aẓīmā!","Pesan Rahib Buhaira kepada Abu Thalib: Rahib Buhaira berkata kepada Abu Thalib: ""Bawalah segera pulang keponakanmu ini ke negerimu dan jagalah ia dengan segenap jiwamu dari tipu muslihat orang-orang yang dengki. Demi Allah, sekiranya mereka melihatnya dan mengenali tanda-tanda kenabian pada dirinya sebagaimana yang telah kuketahui, niscaya mereka akan merencanakan kejahatan terhadapnya. Ketahuilah, sesungguhnya keponakanmu ini kelak akan mengemban urusan yang teramat agung bagi keselamatan seluruh semesta alam!""",,85-88,88-91
sair_16_unit_09,16,p,Sair Keenam Belas,9,puisi_sair,صَلَاةُ اللهِ مَا هَبَّتْ رِيَاحٌ * عَلَى الْمُصْطَفَى الْمُخْتَارِ خَيْرِ الْبَرِيَّةِ,Ṣalātul-lāhi mā habbat riyāhun * 'alal-muṣṭafāl-mukhtāri khairil-bariyyah.,"Limpahan salawat Allah semoga senantiasa berhembus seiring hembusan angin; kepada Al-Musthafa Sang Terpilih, sebaik-baik sekalian ciptaan Allah.",,85-88,88-91
sair_16_unit_10,16,p,Sair Keenam Belas,10,jabu_refrein,الْحَمْدُ لِلّٰهِ حَمْدًا كَثِيْرًا * عَلَى نِعْمَةِ الْإِيْمَانِ وَالْإِسْلَامِ,Al-hamdu lillāhi hamdan kaṡīran * 'alā ni'matil-īmāni wal-islām. (Jābu),Segala puji bagi Allah dengan pujian yang melimpah ruah; atas anugerah kenikmatan iman dan keselamatan Islam.,,85-88,88-91
